name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_55302-1046329,biomass,bus_503161,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_55622-1046330,ngcc,bus_500071,217.0,8.037,95.85,3.42,651.0,10416.0,105.59,1.0,3.0
ID_56102-1046331,ngcc,bus_500071,649.0,8.037,286.66,3.42,1947.0,31152.0,315.8,1.0,3.0
ID_56163-1046332,coal,bus_500071,100.0,9.75,45.16,6.95,300.0,12900.0,4.28,12.0,12.0
ID_56163-1046333,coal,bus_500071,182.0,9.75,82.19,6.95,546.0,23478.0,7.79,12.0,12.0
ID_56163-1046334,ngcc,bus_500071,6.4,8.037,2.83,3.42,19.0,307.0,3.11,1.0,3.0
ID_56177-1046335,ngcc,bus_500071,140.0,8.037,61.84,3.42,420.0,6720.0,68.12,1.0,3.0
ID_56237-1046336,ngcc,bus_500071,1385.0,8.037,611.75,3.42,4155.0,66480.0,673.94,1.0,3.0
ID_56253-1046337,ngcc,bus_407871,80.0,8.037,35.34,3.42,240.0,3840.0,38.93,1.0,3.0
ID_56509-1046338,ngcc,bus_503161,25.0,8.037,11.04,3.42,75.0,1200.0,12.16,1.0,3.0
ID_56554-1046339,biomass,bus_500071,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_56853-1046349,biomass,bus_500071,4.8,13.5,1.64,5.41,14.0,58.0,4.48,7.0,7.0
ID_57353-1046515,geothermal,bus_500241,14.0,9.54,1.54,0.0,42.0,0.0,2.46,6.0,6.0
ID_57899-1046516,ngcc,bus_407871,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_57899-1046517,oil,bus_407871,5.1,9.96,1.79,3.42,15.0,153.0,3.16,1.0,1.0
ID_58130-1046519,biomass,bus_500241,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_58139-1046520,ngcc,bus_501961,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_58191-1046521,ngcc,bus_500071,48.0,8.037,21.2,3.42,144.0,2304.0,23.36,1.0,3.0
ID_58570-1046522,geothermal,bus_500241,25.0,9.54,2.74,0.0,75.0,0.0,4.4,6.0,6.0
ID_58597-1046523,ngcc,bus_503161,7.4,8.037,3.27,3.42,22.0,355.0,3.6,1.0,3.0
ID_59660-1046533,ngcc,bus_407871,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_60349-1046539,biomass,bus_503161,2.3,13.5,0.79,5.41,7.0,28.0,2.14,7.0,7.0
ID_6165-1046540,coal,bus_500071,1577.2,9.75,712.26,6.95,4732.0,203459.0,67.5,12.0,12.0
ID_6481-1046543,coal,bus_500241,1640.0,9.75,740.62,6.95,4920.0,211560.0,70.19,12.0,12.0
ID_7028-1046546,ngcc,bus_500071,26.0,8.037,11.48,3.42,78.0,1248.0,12.65,1.0,3.0
ID_7080-1046548,oil,bus_407871,14.0,9.96,4.92,3.42,42.0,420.0,8.69,1.0,1.0
ID_7111-1046549,ngcc,bus_500071,14.1,8.037,6.23,3.42,42.0,677.0,6.86,1.0,3.0
ID_7408-1046551,ngcc,bus_500071,9.7,8.037,4.28,3.42,29.0,466.0,4.72,1.0,3.0
ID_7767-1046553,oil,bus_407871,10.2,9.96,3.58,3.42,31.0,306.0,6.33,1.0,1.0
ID_7790-1046554,coal,bus_503161,499.5,9.75,225.57,6.95,1498.0,64436.0,21.38,12.0,12.0
ID_8010-1046555,ngcc,bus_500071,42.0,8.037,18.55,3.42,126.0,2016.0,20.44,1.0,3.0
ID_8069-1046556,coal,bus_500241,1037.3,9.75,468.44,6.95,3112.0,133812.0,44.4,12.0,12.0
ID_3845-1046822,coal,bus_102281,1459.8,9.75,659.25,6.95,4379.0,188314.0,62.48,12.0,12.0
ID_3853-1046826,oil,bus_102281,2.7,9.96,0.95,3.42,8.0,81.0,1.68,1.0,1.0
ID_50185-1046853,biomass,bus_100221,15.0,13.5,5.14,5.41,45.0,180.0,13.99,7.0,7.0
ID_50187-1046854,biomass,bus_100331,59.4,13.5,20.36,5.41,178.0,713.0,55.4,7.0,7.0
ID_50231-1046856,biomass,bus_135041,10.0,13.5,3.43,5.41,30.0,120.0,9.33,7.0,7.0
ID_50329-1046857,biomass,bus_102281,4.6,13.5,1.58,5.41,14.0,55.0,4.29,7.0,7.0
ID_50886-1046865,biomass,bus_106771,26.0,13.5,8.91,5.41,78.0,312.0,24.25,7.0,7.0
ID_54268-1046867,ngcc,bus_102281,139.8,8.037,61.75,3.42,419.0,6710.0,68.03,1.0,3.0
ID_54476-1046869,ngcc,bus_102281,125.5,8.037,55.43,3.42,376.0,6024.0,61.07,1.0,3.0
ID_54537-1046870,ngcc,bus_102281,285.5,8.037,126.11,3.42,856.0,13704.0,138.92,1.0,3.0
ID_54562-1046871,biomass,bus_100331,55.0,13.5,18.85,5.41,165.0,660.0,51.29,7.0,7.0
ID_54809-1046872,ngcc,bus_102281,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_54809-1046873,oil,bus_102281,10.0,9.96,3.51,3.42,30.0,300.0,6.2,1.0,1.0
ID_550-1046875,biomass,bus_110161,50.7,13.5,17.37,5.41,152.0,608.0,47.28,7.0,7.0
ID_550-1046876,ngcc,bus_110161,7.2,8.037,3.18,3.42,22.0,346.0,3.5,1.0,3.0
ID_55482-1046877,ngcc,bus_135041,284.3,8.037,125.58,3.42,853.0,13646.0,138.34,1.0,3.0
ID_55662-1047145,ngcc,bus_102281,698.0,8.037,308.31,3.42,2094.0,33504.0,339.65,1.0,3.0
ID_55700-1047146,ngcc,bus_100931,319.0,8.037,140.9,3.42,957.0,15312.0,155.23,1.0,3.0
ID_55818-1047147,ngcc,bus_102281,318.3,8.037,140.59,3.42,955.0,15278.0,154.88,1.0,3.0
ID_55882-1047148,biomass,bus_100221,18.0,13.5,6.17,5.41,54.0,216.0,16.79,7.0,7.0
ID_56016-1047149,ngcc,bus_134461,2.2,8.037,0.97,3.42,7.0,106.0,1.07,1.0,3.0
ID_56016-1047150,oil,bus_134461,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_56017-1047151,ngcc,bus_106001,45.6,8.037,20.14,3.42,137.0,2189.0,22.19,1.0,3.0
ID_56406-1047522,biomass,bus_102281,28.0,13.5,9.6,5.41,84.0,336.0,26.11,7.0,7.0
ID_56932-1047891,oil,bus_134461,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_57099-1047892,biomass,bus_102281,64.0,13.5,21.93,5.41,192.0,768.0,59.69,7.0,7.0
ID_57298-1048259,biomass,bus_102281,5.4,13.5,1.85,5.41,16.0,65.0,5.04,7.0,7.0
ID_57759-1048436,biomass,bus_100931,61.5,13.5,21.08,5.41,184.0,738.0,57.35,7.0,7.0
ID_57969-1048438,biomass,bus_102281,4.5,13.5,1.54,5.41,14.0,54.0,4.2,7.0,7.0
ID_58352-1048439,biomass,bus_102281,20.0,13.5,6.85,5.41,60.0,240.0,18.65,7.0,7.0
ID_58688-1048561,biomass,bus_102281,4.5,13.5,1.54,5.41,14.0,54.0,4.2,7.0,7.0
ID_607-1048563,ngcc,bus_102281,376.0,8.037,166.08,3.42,1128.0,18048.0,182.96,1.0,3.0
ID_6120-1048564,ngcc,bus_102281,169.2,8.037,74.74,3.42,508.0,8122.0,82.33,1.0,3.0
ID_6210-1048569,ngcc,bus_106771,61.8,8.037,27.3,3.42,185.0,2966.0,30.07,1.0,3.0
ID_7605-1048585,ngcc,bus_100931,248.0,8.037,109.54,3.42,744.0,11904.0,120.68,1.0,3.0
ID_7832-1048586,biomass,bus_100931,26.0,13.5,8.91,5.41,78.0,312.0,24.25,7.0,7.0
ID_7832-1048587,biomass,bus_100931,10.5,13.5,3.6,5.41,32.0,126.0,9.79,7.0,7.0
ID_7870-1048589,ngcc,bus_102281,176.4,8.037,77.92,3.42,529.0,8467.0,85.84,1.0,3.0
ID_7999-1048653,ngcc,bus_102281,650.0,8.037,287.1,3.42,1950.0,31200.0,316.29,1.0,3.0
ID_8022-1048654,ngcc,bus_106771,24.6,8.037,10.87,3.42,74.0,1181.0,11.97,1.0,3.0
ID_99-1048659,ngcc,bus_102281,177.8,8.037,78.53,3.42,533.0,8534.0,86.52,1.0,3.0
ID_2196-1049594,oil,bus_700001,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_4158-1049595,coal,bus_700631,922.2,9.75,416.47,6.95,2767.0,118964.0,39.47,12.0,12.0
ID_4162-1049596,coal,bus_501961,832.0,9.75,375.73,6.95,2496.0,107328.0,35.61,12.0,12.0
ID_52127-1049604,ngcc,bus_770011,2.0,8.037,0.88,3.42,6.0,96.0,0.97,1.0,3.0
ID_54318-1049605,coal,bus_503161,30.0,9.75,13.55,6.95,90.0,3870.0,1.28,12.0,12.0
ID_54374-1049606,ngcc,bus_700631,3.9,8.037,1.72,3.42,12.0,187.0,1.9,1.0,3.0
ID_54374-1049607,ngcc,bus_700631,1.7,8.037,0.75,3.42,5.0,82.0,0.83,1.0,3.0
ID_54374-1049608,oil,bus_700631,1.1,9.96,0.39,3.42,3.0,33.0,0.68,1.0,1.0
ID_55278-1049609,ngcc,bus_701551,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_55477-1049610,ngcc,bus_700631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_55479-1049611,coal,bus_700631,90.0,9.75,40.64,6.95,270.0,11610.0,3.85,12.0,12.0
ID_56312-1049746,ngcc,bus_503161,108.0,8.037,47.7,3.42,324.0,5184.0,52.55,1.0,3.0
ID_56319-1049747,coal,bus_700631,95.0,9.75,42.9,6.95,285.0,12255.0,4.07,12.0,12.0
ID_56596-1049748,coal,bus_700631,116.0,9.75,52.39,6.95,348.0,14964.0,4.96,12.0,12.0
ID_56609-1049749,coal,bus_700631,483.7,9.75,218.44,6.95,1451.0,62397.0,20.7,12.0,12.0
ID_57703-1050343,ngcc,bus_601941,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57703-1050344,ngcc,bus_601941,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_57915-1050345,coal,bus_503161,41.0,9.75,18.52,6.95,123.0,5289.0,1.75,12.0,12.0
ID_57967-1050346,ngcc,bus_601941,2.0,8.037,0.88,3.42,6.0,96.0,0.97,1.0,3.0
ID_60130-1050347,ngcc,bus_701551,8.0,8.037,3.53,3.42,24.0,384.0,3.89,1.0,3.0
ID_6101-1050348,coal,bus_700631,402.3,9.75,181.68,6.95,1207.0,51897.0,17.22,12.0,12.0
ID_6204-1050349,coal,bus_601941,1710.0,9.75,772.24,6.95,5130.0,220590.0,73.19,12.0,12.0
ID_7039-1050364,oil,bus_700161,2.7,9.96,0.95,3.42,8.0,81.0,1.68,1.0,1.0
ID_7504-1050366,coal,bus_700631,90.0,9.75,40.64,6.95,270.0,11610.0,3.85,12.0,12.0
ID_7504-1050367,ngcc,bus_700631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_8026-1050369,ngcc,bus_700631,22.5,8.037,9.94,3.42,68.0,1080.0,10.95,1.0,3.0
ID_8028-1050370,ngcc,bus_700631,22.5,8.037,9.94,3.42,68.0,1080.0,10.95,1.0,3.0
ID_8030-1050371,ngcc,bus_700631,22.5,8.037,9.94,3.42,68.0,1080.0,10.95,1.0,3.0
ID_8066-1050372,coal,bus_701551,2441.9,9.75,1102.76,6.95,7326.0,315005.0,104.51,12.0,12.0
bus_100931_SOLAR,solar,bus_100931,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_105701_SOLAR,solar,bus_105701,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_133661_SOLAR,solar,bus_133661,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_135041_SOLAR,solar,bus_135041,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_201361_SOLAR,solar,bus_201361,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_211211_SOLAR,solar,bus_211211,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_216471_SOLAR,solar,bus_216471,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_230171_SOLAR,solar,bus_230171,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_230541_SOLAR,solar,bus_230541,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_230601_SOLAR,solar,bus_230601,733.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_232631_SOLAR,solar,bus_232631,185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_233771_SOLAR,solar,bus_233771,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_251601_SOLAR,solar,bus_251601,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_252891_SOLAR,solar,bus_252891,1614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_253751_SOLAR,solar,bus_253751,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_255981_SOLAR,solar,bus_255981,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_256181_SOLAR,solar,bus_256181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_256751_SOLAR,solar,bus_256751,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_257141_SOLAR,solar,bus_257141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_258301_SOLAR,solar,bus_258301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_261001_SOLAR,solar,bus_261001,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_261331_SOLAR,solar,bus_261331,1105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_280991_SOLAR,solar,bus_280991,899.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_283651_SOLAR,solar,bus_283651,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_285491_SOLAR,solar,bus_285491,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_286671_SOLAR,solar,bus_286671,1213.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_300011_SOLAR,solar,bus_300011,167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_301461_SOLAR,solar,bus_301461,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_302071_SOLAR,solar,bus_302071,317.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_302201_SOLAR,solar,bus_302201,763.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_302211_SOLAR,solar,bus_302211,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400041_SOLAR,solar,bus_400041,1208.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400061_SOLAR,solar,bus_400061,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400071_SOLAR,solar,bus_400071,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400501_SOLAR,solar,bus_400501,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_401601_SOLAR,solar,bus_401601,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_401621_SOLAR,solar,bus_401621,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_402791_SOLAR,solar,bus_402791,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_402811_SOLAR,solar,bus_402811,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_403671_SOLAR,solar,bus_403671,76.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_403691_SOLAR,solar,bus_403691,269.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_407871_SOLAR,solar,bus_407871,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_409611_SOLAR,solar,bus_409611,376.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_409941_SOLAR,solar,bus_409941,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_500001_SOLAR,solar,bus_500001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_500241_SOLAR,solar,bus_500241,153.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_503161_SOLAR,solar,bus_503161,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_530001_SOLAR,solar,bus_530001,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_530021_SOLAR,solar,bus_530021,147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_530121_SOLAR,solar,bus_530121,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_600031_SOLAR,solar,bus_600031,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_601941_SOLAR,solar,bus_601941,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_605771_SOLAR,solar,bus_605771,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_800071_SOLAR,solar,bus_800071,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_100221_WIND,wind,bus_100221,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_100931_WIND,wind,bus_100931,2720.97208128094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_102281_WIND,wind,bus_102281,105.04999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_105701_WIND,wind,bus_105701,362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_106771_WIND,wind,bus_106771,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_133661_WIND,wind,bus_133661,20.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_134201_WIND,wind,bus_134201,64.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_134461_WIND,wind,bus_134461,1454.6271806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_135041_WIND,wind,bus_135041,1339.2511786309542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_201361_WIND,wind,bus_201361,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_211211_WIND,wind,bus_211211,1155.4900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_230171_WIND,wind,bus_230171,33.54704819277107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_252891_WIND,wind,bus_252891,3144.010708363347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_261331_WIND,wind,bus_261331,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_280991_WIND,wind,bus_280991,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_286671_WIND,wind,bus_286671,638.1087350514509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400041_WIND,wind,bus_400041,317.2900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_400061_WIND,wind,bus_400061,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_403671_WIND,wind,bus_403671,206.10000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_403691_WIND,wind,bus_403691,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_405951_WIND,wind,bus_405951,63.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_407871_WIND,wind,bus_407871,95.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_500071_WIND,wind,bus_500071,18.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_500241_WIND,wind,bus_500241,457.30000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_501961_WIND,wind,bus_501961,227.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_503161_WIND,wind,bus_503161,284.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_530001_WIND,wind,bus_530001,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_530121_WIND,wind,bus_530121,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_601941_WIND,wind,bus_601941,4429.391028519809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_700001_WIND,wind,bus_700001,314.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_700631_WIND,wind,bus_700631,431.51468531468527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_740011_WIND,wind,bus_740011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_741041_WIND,wind,bus_741041,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_741321_WIND,wind,bus_741321,58.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_742351_WIND,wind,bus_742351,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_770011_WIND,wind,bus_770011,174.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_800071_WIND,wind,bus_800071,51.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus_100331_HYDRO,hydro,bus_100331,162.0,0.0,0.0,1.0,1.0,1.0,162.0,0.0,0.0
bus_100931_HYDRO,hydro,bus_100931,2874.3999999999996,0.0,0.0,1.0,1.0,1.0,2874.3999999999996,0.0,0.0
bus_102281_HYDRO,hydro,bus_102281,1065.3,0.0,0.0,1.0,1.0,1.0,1065.3,0.0,0.0
bus_105581_HYDRO,hydro,bus_105581,118.8,0.0,0.0,1.0,1.0,1.0,118.8,0.0,0.0
bus_105701_HYDRO,hydro,bus_105701,12.9,0.0,0.0,1.0,1.0,1.0,12.9,0.0,0.0
bus_106771_HYDRO,hydro,bus_106771,207.70000000000002,0.0,0.0,1.0,1.0,1.0,207.70000000000002,0.0,0.0
bus_107501_HYDRO,hydro,bus_107501,3925.3999999999996,0.0,0.0,1.0,1.0,1.0,3925.3999999999996,0.0,0.0
bus_110161_HYDRO,hydro,bus_110161,9228.8,0.0,0.0,1.0,1.0,1.0,9228.8,0.0,0.0
bus_130001_HYDRO,hydro,bus_130001,70.0,0.0,0.0,1.0,1.0,1.0,70.0,0.0,0.0
bus_133661_HYDRO,hydro,bus_133661,251.89999999999998,0.0,0.0,1.0,1.0,1.0,251.89999999999998,0.0,0.0
bus_134461_HYDRO,hydro,bus_134461,3365.8999999999996,0.0,0.0,1.0,1.0,1.0,3365.8999999999996,0.0,0.0
bus_135041_HYDRO,hydro,bus_135041,8857.8,0.0,0.0,1.0,1.0,1.0,8857.8,0.0,0.0
bus_200071_HYDRO,hydro,bus_200071,204.5,0.0,0.0,1.0,1.0,1.0,204.5,0.0,0.0
bus_200261_HYDRO,hydro,bus_200261,1698.3,0.0,0.0,1.0,1.0,1.0,1698.3,0.0,0.0
bus_201361_HYDRO,hydro,bus_201361,3713.6999999999994,0.0,0.0,1.0,1.0,1.0,3713.6999999999994,0.0,0.0
bus_230541_HYDRO,hydro,bus_230541,538.4,0.0,0.0,1.0,1.0,1.0,538.4,0.0,0.0
bus_230601_HYDRO,hydro,bus_230601,2411.1,0.0,0.0,1.0,1.0,1.0,2411.1,0.0,0.0
bus_252891_HYDRO,hydro,bus_252891,26.4,0.0,0.0,1.0,1.0,1.0,26.4,0.0,0.0
bus_280991_HYDRO,hydro,bus_280991,39.900000000000006,0.0,0.0,1.0,1.0,1.0,39.900000000000006,0.0,0.0
bus_300011_HYDRO,hydro,bus_300011,87.3,0.0,0.0,1.0,1.0,1.0,87.3,0.0,0.0
bus_302201_HYDRO,hydro,bus_302201,2078.8,0.0,0.0,1.0,1.0,1.0,2078.8,0.0,0.0
bus_400041_HYDRO,hydro,bus_400041,79.9,0.0,0.0,1.0,1.0,1.0,79.9,0.0,0.0
bus_400061_HYDRO,hydro,bus_400061,139.5,0.0,0.0,1.0,1.0,1.0,139.5,0.0,0.0
bus_400081_HYDRO,hydro,bus_400081,254.8,0.0,0.0,1.0,1.0,1.0,254.8,0.0,0.0
bus_403671_HYDRO,hydro,bus_403671,15.6,0.0,0.0,1.0,1.0,1.0,15.6,0.0,0.0
bus_407871_HYDRO,hydro,bus_407871,1312.0,0.0,0.0,1.0,1.0,1.0,1312.0,0.0,0.0
bus_500071_HYDRO,hydro,bus_500071,75.0,0.0,0.0,1.0,1.0,1.0,75.0,0.0,0.0
bus_501961_HYDRO,hydro,bus_501961,394.6,0.0,0.0,1.0,1.0,1.0,394.6,0.0,0.0
bus_503161_HYDRO,hydro,bus_503161,166.20000000000002,0.0,0.0,1.0,1.0,1.0,166.20000000000002,0.0,0.0
bus_600001_HYDRO,hydro,bus_600001,38.0,0.0,0.0,1.0,1.0,1.0,38.0,0.0,0.0
bus_600031_HYDRO,hydro,bus_600031,359.59999999999997,0.0,0.0,1.0,1.0,1.0,359.59999999999997,0.0,0.0
bus_601941_HYDRO,hydro,bus_601941,171.70000000000002,0.0,0.0,1.0,1.0,1.0,171.70000000000002,0.0,0.0
bus_700001_HYDRO,hydro,bus_700001,199.8,0.0,0.0,1.0,1.0,1.0,199.8,0.0,0.0
bus_700161_HYDRO,hydro,bus_700161,30.5,0.0,0.0,1.0,1.0,1.0,30.5,0.0,0.0
bus_700631_HYDRO,hydro,bus_700631,195.8,0.0,0.0,1.0,1.0,1.0,195.8,0.0,0.0
bus_740011_HYDRO,hydro,bus_740011,267.5,0.0,0.0,1.0,1.0,1.0,267.5,0.0,0.0
bus_740531_HYDRO,hydro,bus_740531,132.0,0.0,0.0,1.0,1.0,1.0,132.0,0.0,0.0
bus_741041_HYDRO,hydro,bus_741041,111.8,0.0,0.0,1.0,1.0,1.0,111.8,0.0,0.0
bus_741321_HYDRO,hydro,bus_741321,246.10000000000002,0.0,0.0,1.0,1.0,1.0,246.10000000000002,0.0,0.0
bus_742351_HYDRO,hydro,bus_742351,2135.4,0.0,0.0,1.0,1.0,1.0,2135.4,0.0,0.0
bus_770011_HYDRO,hydro,bus_770011,318.6,0.0,0.0,1.0,1.0,1.0,318.6,0.0,0.0
bus_800071_HYDRO,hydro,bus_800071,27.9,0.0,0.0,1.0,1.0,1.0,27.9,0.0,0.0
